LXCat, www.lxcat.net
Generated on 31 May 2018. All rights reserved.

RECOMMENDED REFERENCE FORMAT
- Hayashi database, www.lxcat.net, retrieved on May 31, 2018.

CROSS SECTION DATA FORMAT
In downloaded files, each collision process is defined by a block consisting of
1st line
Keyword in capitals indicating the type of the collision. Possible collision types are elastic, effective, excitation,
ionization, or attachment (capital letters required, key words are case sensitive), where "elastic" is used to denote
the elastic momentum transfer cross section and where "effective" denotes the total momentum transfer cross section (sum
of elastic momentum transfer and total inelastic cross sections).  The latter is useful for solving the Boltzmann
 1.350000e+1    7.580000e-22
 1.400000e+1    8.250000e-22
 1.450000e+1    8.780000e-22
 1.500000e+1    9.000000e-22
 1.550000e+1    9.300000e-22
 1.600000e+1    9.450000e-22
 1.800000e+1    1.010000e-21
 2.000000e+1    1.100000e-21
 2.200000e+1    1.190000e-21
 2.500000e+1    1.340000e-21
 2.700000e+1    1.440000e-21
 3.000000e+1    1.530000e-21
 3.200000e+1    1.550000e-21
 3.500000e+1    1.530000e-21
 4.000000e+1    1.470000e-21
 5.000000e+1    1.280000e-21
 6.000000e+1    1.110000e-21
 8.000000e+1    8.850000e-22
 1.000000e+2    7.500000e-22
 1.200000e+2    6.450000e-22
 1.500000e+2    5.400000e-22
 2.000000e+2    4.350000e-22
 3.000000e+2    3.150000e-22
 5.000000e+2    2.130000e-22
 1.000000e+3    1.230000e-22
-----------------------------

EXCITATION
Xe
 1.125900e+1
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 11.259 eV, complete set
COMMENT: Excitation 3s5.
UPDATED: 2014-02-17 11:10:36
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.125900e+1    0.000000e+0
 1.150000e+1    1.050000e-23
 1.200000e+1    2.550000e-23
 1.250000e+1    4.050000e-23
 1.300000e+1    5.250000e-23
 1.350000e+1    6.450000e-23
 1.400000e+1    7.500000e-23
 1.450000e+1    8.850000e-23
 1.500000e+1    1.020000e-22
 1.550000e+1    1.130000e-22
 1.600000e+1    1.220000e-22
 1.800000e+1    1.580000e-22
 2.000000e+1    1.860000e-22
 2.200000e+1    2.060000e-22
 2.500000e+1    2.280000e-22
 3.000000e+1    2.450000e-22
 3.500000e+1    2.520000e-22
 4.000000e+1    2.510000e-22
 5.000000e+1    2.400000e-22
 6.000000e+1    2.340000e-22
 8.000000e+1    2.100000e-22
 1.000000e+2    1.910000e-22
