x,Curve1
3.21705,19.73375
3.22855,19.7225
3.24006,19.70375
3.25156,19.68876
3.25923,19.67376
3.27073,19.65877
3.28223,19.64752
3.29374,19.63253
3.30524,19.61753
3.31291,19.60253
3.32441,19.58379
3.33591,19.5688
3.34358,19.5538
3.35508,19.5388
3.36659,19.52756
3.37425,19.51256
3.38576,19.49757
3.39726,19.47882
3.40493,19.46383
3.41643,19.44883
3.4241,19.43384
3.4356,19.41884
3.44327,19.40385
3.45477,19.38885
3.46244,19.37386
3.4701,19.35511
3.47777,19.34012
3.48928,19.33262
3.50078,19.31762
3.50461,19.29888
3.51611,19.28389
3.52762,19.26889
3.53912,19.25764
3.54679,19.2389
3.56213,19.22765
3.56596,19.21266
3.57746,19.19766
3.58513,19.18267
3.59663,19.16392
3.6043,19.14893
3.61197,19.13393
3.6158,19.11519
3.62346,19.1002
3.63497,19.0852
3.64263,19.06646
3.6503,19.05521
3.6618,19.04022
3.66947,19.02522
3.68097,19.00648
3.69248,18.99523
3.70014,18.95775
3.72507,18.93713
3.74999,18.90339
3.76341,18.8734
3.79216,18.83028
3.80941,18.79842

x,Curve8
0.43243,20.74361
0.46696,20.75391
0.54081,20.78857
0.61275,20.82228
0.67029,20.83445
0.74318,20.8513
0.76236,20.8513
0.77771,20.85879
0.79689,20.86253
0.87841,20.88126
0.94746,20.89436
1.04145,20.90933
1.12009,20.914
1.18818,20.91492
1.2601,20.90928
1.3512,20.90082
1.41449,20.89238
1.48833,20.8783
1.54779,20.86142
1.59861,20.84923
1.65806,20.82672
1.71463,20.79766
1.76737,20.7686
1.81723,20.7386
1.88051,20.70579
1.93133,20.67111
1.97352,20.64861
2.02337,20.61861
2.06748,20.59424
2.13939,20.55861
2.15473,20.54736
2.17008,20.53986
2.18542,20.53236
2.2046,20.52486
2.21994,20.51736
2.23912,20.51361
2.25446,20.50611
2.2698,20.49486
2.28514,20.48736
2.30048,20.47986
2.31966,20.47236
2.335,20.46111
2.35034,20.44986
2.36568,20.44236
2.37719,20.43112
2.39253,20.41987
2.40787,20.40862
2.42321,20.40112
2.43471,20.38612
2.44622,20.37488
2.46156,20.36738
2.4769,20.35238
2.4884,20.34113
2.50374,20.33363
2.51908,20.31864
2.53059,20.30739
2.54593,20.29614
2.56127,20.28864
2.57277,20.27739
2.58428,20.2624
2.59962,20.25115
2.61112,20.23615
2.62646,20.2249
2.6418,20.21366
2.6533,20.19866
2.66864,20.18741
2.68399,20.17616
2.69549,20.16492
2.71083,20.15367
2.72233,20.14242
2.73767,20.13117
2.74918,20.11618
2.76068,20.10868
2.77602,20.09743
2.78369,20.08243
2.79903,20.07119
2.81054,20.05994
2.82204,20.04869
2.83738,20.03369
2.85272,20.02245
2.86423,20.01495
2.87957,19.99995
2.89491,19.9887
2.90641,19.97745
2.91408,19.96246
2.92942,19.95121
2.94092,19.93247
2.95242,19.92122
2.96393,19.90997
2.97927,19.89498
2.99077,19.88373
3.00611,19.86124
3.01761,19.84624
3.02912,19.83124
3.04062,19.82
3.05212,19.805
3.05979,19.79001
3.0713,19.77876
3.08663,19.76376
3.0943,19.75252
3.10197,19.73377
3.11731,19.71878
3.12498,19.70378
3.13648,19.69253
3.14798,19.67754
3.15949,19.66254
3.16715,19.64755
3.18249,19.63255
3.19016,19.61756
3.20166,19.60631
3.20933,19.58757
3.22083,19.57632
3.2285,19.56132
3.24,19.54258
3.25151,19.52758
3.32051,19.38888
3.33201,19.37389
3.34352,19.35889
3.35118,19.3439
3.36269,19.3289
3.37419,19.31391
3.38569,19.29891
3.39336,19.28017
3.40486,19.26892
3.42021,19.25767
3.43171,19.23893
3.43938,19.22768
3.45088,19.20894
3.46238,19.19394
3.46621,19.17895
3.47772,19.16395
3.48922,19.14896
3.49689,19.13771
3.50455,19.12271
3.51606,19.10397
3.52756,19.09647
3.53523,19.08148
3.54673,19.06648
3.5544,19.05149
3.5659,19.03649
3.57741,19.02524
3.58891,19.014
3.59274,18.99525
3.62149,18.92778
3.65024,18.86405
3.67132,18.81907
3.70391,18.76471
3.73267,18.72535
3.75759,18.67287
3.78059,18.6335
3.80551,18.57915

x,Curve9
0.4708,20.79514
0.48998,20.79514
0.50533,20.79888
0.52451,20.81012
0.53986,20.81387
0.55904,20.82136
0.57439,20.82885
0.59357,20.8326
0.61275,20.83634
0.6281,20.84383
0.64728,20.85132
0.66262,20.85507
0.67797,20.85881
0.69715,20.86256
0.7125,20.87005
0.73168,20.87379
0.74702,20.87754
0.76621,20.88128
0.78539,20.88503
0.80457,20.88877
0.81991,20.89626
0.8391,20.90001
0.85827,20.89625
0.87362,20.9
0.8928,20.90374
0.91198,20.90749
0.93116,20.91123
0.94651,20.91123
0.96569,20.91497
0.98487,20.91497
1.00405,20.91496
1.07214,20.91776
1.14311,20.92336
1.20161,20.92335
1.26586,20.91677
1.34929,20.90551
1.43176,20.89237
1.56984,20.85673
1.71943,20.79579
1.80955,20.71612
1.82872,20.70861
1.84407,20.69737
1.85941,20.68987
1.87475,20.67862
1.89009,20.67112
1.90543,20.65612
1.9246,20.64487
1.93611,20.62988
1.94761,20.61863
1.96679,20.60363
1.98213,20.59238
1.99363,20.57739
2.00514,20.56614
2.02048,20.55489
2.03582,20.54739
2.04732,20.53989
2.06266,20.5249
2.078,20.5174
2.09718,20.50989
2.11252,20.50239
2.1317,20.49489
2.14321,20.48365
2.15855,20.4724
2.17389,20.46115
2.18539,20.4499
2.22759,20.44614
2.24293,20.4349
2.25827,20.42365
2.27361,20.4124
2.28895,20.40115
2.30045,20.3899
2.31579,20.37865
2.3388,20.35991
2.35031,20.34866
2.36565,20.33741
2.38099,20.32616
2.39249,20.31492
2.40783,20.29992
2.42317,20.28867
2.43468,20.27742
2.45002,20.26243
2.46152,20.25118
2.47686,20.23993
2.48453,20.22869
2.49987,20.21369
2.51137,20.20244
2.52671,20.19119
2.53822,20.17995
2.54972,20.16495
2.56123,20.1537
2.57273,20.13871
2.59191,20.13121
2.60341,20.11996
2.61491,20.10496
2.63025,20.09371
2.63792,20.07497
2.65326,20.06372
2.66477,20.05248
2.68011,20.04123
2.69161,20.02998
2.70311,20.01498
2.71462,20.00374
2.72996,19.99249
2.74146,19.98124
2.7568,19.96999
2.76831,19.955
2.82486,19.8744
2.90251,19.78629
2.91402,19.7713
2.92552,19.76005
2.94086,19.7488
2.95236,19.73381
2.96387,19.71881
2.97537,19.70382
2.98688,19.69257
3.00222,19.68132
3.04919,19.61665
3.0904,19.55761
3.09807,19.53887
3.10957,19.52762
3.12108,19.51262
3.12875,19.49763
3.14025,19.48263
3.15175,19.46764
3.15942,19.45264
3.17092,19.43765
3.18243,19.4264
3.22939,19.33549
3.2821,19.23147
3.2936,19.21647
3.29744,19.20148
3.30894,19.18273
3.32044,19.17523
3.32811,19.15649
3.33961,19.14524
3.35112,19.13025
3.35878,19.1115
3.37029,19.09651
3.38179,19.08526
3.38946,19.07027
3.39712,19.05527
3.43738,18.99154
3.47381,18.93531
3.51598,18.87627
3.57254,18.78442
3.61471,18.72725
3.67414,18.6429
3.7307,18.57448
3.8141,18.47045
